region,locality,price_usd,area_m2,floor,rooms,expenses,properati_url,lat,lon
Capital Federal,Puerto Madero,225000.0,38.0,,2.0,,http://puerto-madero.properati.com.ar/zl5c_venta_departamentos_boca_gimnasio_jardin_lavadero_piscina_quincho_terraza_luminoso_sauna_garage_amenities_estrenar_re-max-total-v,-34.622278,-58.344687
Capital Federal,Caballito,212500.0,85.0,,3.0,,http://caballito.properati.com.ar/xu1p_venta_departamentos_caballito_garage,-34.6277787,-58.4324062
Capital Federal,Villa Santa Rita,95000.0,58.0,,3.0,,http://villa-santa-rita.properati.com.ar/11ymm_venta_departamentos_villa-santa-rita_balcon_lavadero_vista_placard_re-max-del-plata,-34.613219,-58.476341
Capital Federal,Balvanera,160000.0,90.0,,4.0,2400.0,http://balvanera.properati.com.ar/o0j7_venta_departamentos_balvanera_pasco_800,-34.6189553,-58.3975112
Capital Federal,San Telmo,79000.0,43.0,,2.0,,http://san-telmo.properati.com.ar/rdfx_venta_departamentos_constitucion,-34.62385,-58.377764
Capital Federal,Congreso,114998.09,37.0,1.0,,,http://congreso.properati.com.ar/w1iu_venta_departamentos_congreso,-34.6204532,-58.4029587
Capital Federal,Almagro,99200.0,45.0,,1.0,,http://almagro.properati.com.ar/oco2_venta_departamentos_almagro_belgrano-av-_3600,-34.6157142,-58.4170204
Capital Federal,Colegiales,175000.0,60.0,,3.0,,http://colegiales.properati.com.ar/11l32_venta_departamentos_colegiales_gimnasio_lavadero_parrilla_piscina_sum_luminoso_amenities_alto-palermo,-34.582627,-58.451825
Capital Federal,Villa Crespo,115000.0,41.0,1.0,1.0,,http://villa-crespo.properati.com.ar/nn7i_venta_departamentos_villa-crespo_marechal-leopoldo_1300,-34.6035914,-58.440711
Capital Federal,Villa Santa Rita,70000.0,31.0,9.0,,,http://villa-santa-rita.properati.com.ar/rcy3_venta_departamentos_villa-santa-rita_nazca-av-_1500,-34.6165677784,-58.4774428246
Capital Federal,Villa Luro,95000.0,42.0,,2.0,,http://villa-luro.properati.com.ar/11mf8_venta_departamentos_villa-luro_balcon_parrilla_sum_luminoso_aire-acondicionado_re-max-parque,-34.639115,-58.501696
Capital Federal,Congreso,99000.0,74.0,,4.0,,http://congreso.properati.com.ar/10ixn_venta_departamentos_congreso_patio_luminoso_victorino-de-la-plaza_d03,-34.6068749426,-58.4035281821
Capital Federal,Almagro,183522.0,71.0,,3.0,,http://almagro.properati.com.ar/12sal_venta_departamentos_almagro_balcon_gimnasio_parrilla_piscina_luminoso_vista_lujoso_garage_subte-linea-a_center-propiedades,-34.61098,-58.417856
Capital Federal,Flores,87000.0,40.0,,,,http://flores.properati.com.ar/vlb0_venta_departamentos_flores,-34.6386842051,-58.4664537556
Capital Federal,Palermo,150000.0,45.0,,1.0,,http://palermo.properati.com.ar/zvoh_venta_departamentos_palermo_gimnasio_lavadero_parrilla_piscina_sum_terraza_amenities_mr-inmuebles_akd,-34.5978662,-58.415931
Capital Federal,Monserrat,79000.0,35.0,12.0,1.0,,http://monserrat.properati.com.ar/zobf_venta_departamentos_monserrat_balcon_lavadero_parrilla_patio_terraza_luminoso_garage_amenities_estrenar_nativa-propiedades,-34.6133619,-58.38541
Capital Federal,Recoleta,185000.0,67.0,,,,http://recoleta.properati.com.ar/r5sa_venta_departamentos_recoleta,-34.5882178,-58.3923366
Capital Federal,Barracas,102732.06,48.0,4.0,,,http://barracas.properati.com.ar/p7d6_venta_departamentos_barracas_patricos-av-_200,-34.631591,-58.370191
Capital Federal,Caballito,75000.0,34.0,,1.0,1500.0,http://caballito.properati.com.ar/10mpl_venta_departamentos_caballito_parrilla_piscina_sum_placard_losa-radiante_l-e-group-brokers-inmobiliarios,-34.6173517,-58.4427535
Capital Federal,Palermo,132000.0,37.0,,1.0,600.0,http://palermo.properati.com.ar/y95s_venta_departamentos_palermo_hidromasaje_parrilla_luminoso_garage_desarrollista-com,-34.5801536,-58.4300399
Capital Federal,Belgrano,190000.0,75.0,,3.0,,http://belgrano.properati.com.ar/10a71_venta_departamentos_belgrano_baulera_patio_dependencias_garage_andereggen-propiedades,-34.558971,-58.456353
Capital Federal,Palermo,90000.0,33.0,,,600.0,http://palermo.properati.com.ar/zjgg_venta_departamentos_palermo_hidromasaje_lavadero_parrilla_luminoso_amenities_ojo-propiedades-s-r-l,-34.5963168,-58.4243077
Capital Federal,Palermo,148500.0,46.0,,1.0,,http://palermo.properati.com.ar/12hub_venta_departamentos_palermo_balcon_luminoso_lujoso_amoblado_estrenar_subte-linea-d_re-max-ra-iacute-ces,-34.581337,-58.433876
Capital Federal,Belgrano,185000.0,80.0,2.0,4.0,,http://belgrano.properati.com.ar/xwbc_venta_departamentos_belgrano_campos-luis-m-av-_1100_luminoso_amoblado_placard_aire-acondicionado_losa-radiante_propiet_9ke,-34.5662608728,-58.439400719
Capital Federal,Villa Urquiza,80000.0,36.0,,2.0,752.0,http://villa-urquiza.properati.com.ar/12mlp_venta_departamentos_villa-urquiza_baulera_lavadero_garage_placard_subte-linea-b_guidetti,-34.577264,-58.4893255
Capital Federal,Saavedra,94000.0,37.0,3.0,,,http://saavedra.properati.com.ar/zh5d_venta_departamentos_saavedra_ruiz-huidobro-av-_4500_balcon_terraza_garage_aire-acondicionado_estrenar_astorga-inmobiliaria-federico-prieto-csi-5503,-34.5538454266,-58.4919050998
Capital Federal,Coghlan,91000.0,38.0,,1.0,,http://coghlan.properati.com.ar/nn7v_venta_departamentos_coghlan_superi_3100,-34.559087,-58.474347
Capital Federal,Almagro,220000.0,75.0,,3.0,2.0,http://almagro.properati.com.ar/zvrx_venta_departamentos_almagro_balcon_luminoso_garage_goldstein-propiedades-srl_9yp,-34.6016359,-58.4232974
Capital Federal,San Cristobal,150000.0,85.0,8.0,4.0,3100.0,http://san-cristobal.properati.com.ar/zvgc_venta_departamentos_san-cristobal_lavadero_toilette_luminoso_dependencias_garage_impecable_placard_aire-acondicionado_eduardo-bertolotti-propiedades,-34.6120655,-58.4057337
Capital Federal,Almagro,160000.0,67.0,,3.0,,http://almagro.properati.com.ar/118e6_venta_departamentos_almagro_balcon_lavadero_luminoso_lujoso_victorino-de-la-plaza_d03,-34.6183576,-58.4289305
Capital Federal,Villa Crespo,150000.0,64.0,6.0,3.0,2800.0,http://villa-crespo.properati.com.ar/rvo7_venta_departamentos_villa-crespo_castillo_100,-34.5996655,-58.4302927
Capital Federal,Barrio Norte,89000.0,30.0,,1.0,800.0,http://barrio-norte.properati.com.ar/t11f_venta_departamentos_barrio-norte,-34.5993467216,-58.3945043297
Capital Federal,Barrio Norte,135000.0,60.0,3.0,3.0,2300.0,http://barrio-norte.properati.com.ar/12iy5_venta_departamentos_barrio-norte_lujoso_dependencias_subte-linea-d_subte-linea-b_auge-propiedades,-34.5998438,-58.3869571
Capital Federal,Flores,129000.0,63.0,,2.0,,http://flores.properati.com.ar/11sfz_venta_departamentos_flores_balcon_parrilla_terraza_luminoso_lujoso_garage_impecable_placard_aire-acondicionado_re-max-acci-oacute-n,-34.633305,-58.460677
Capital Federal,Palermo,126400.0,45.0,,2.0,1200.0,http://palermo.properati.com.ar/rsws_venta_departamentos_palermo,-34.5749336,-58.4405971
Capital Federal,Paternal,110000.0,66.0,,3.0,1635.0,http://paternal.properati.com.ar/whoc_venta_departamentos_paternal,-34.6054566991,-58.4632434876
Capital Federal,Monserrat,97000.0,34.0,1.0,1.0,,http://monserrat.properati.com.ar/117ts_venta_departamentos_monserrat_balcon_lavadero_parrilla_piscina_sum_terraza_garage_estrenar_palermo-nuevo,-34.616875,-58.391433
Capital Federal,San Cristobal,145000.0,43.0,9.0,2.0,1150.0,http://san-cristobal.properati.com.ar/12ijk_venta_departamentos_san-cristobal_lavadero_parrilla_piscina_sum_electrogeno_garage_estrenar_subte-linea-e_subte-linea-h_salaya-romera-barrio-norte,-34.6225406,-58.4084786
Capital Federal,San Telmo,67000.0,35.0,,2.0,,http://san-telmo.properati.com.ar/11heh_venta_departamentos_san-telmo_luminoso_garage_di-mitrio-inmobiliaria_90i,-34.624714,-58.375816
Capital Federal,Villa Luro,150000.0,50.0,,,,http://villa-luro.properati.com.ar/wkk9_venta_departamentos_villa-luro,-34.6405283,-58.5294588
Capital Federal,Nuñez,105000.0,33.0,303.0,2.0,,http://nunez.properati.com.ar/pgrf_venta_departamentos_capital-federal,-34.537946,-58.46659
Capital Federal,Congreso,99000.0,74.0,1.0,4.0,2100.0,http://congreso.properati.com.ar/zp9e_venta_departamentos_congreso_patio_luminoso_arq-victorino-de-la-plaza,-34.6072023,-58.4035194
Capital Federal,Belgrano,113000.0,44.0,,2.0,900.0,http://belgrano.properati.com.ar/zj2h_venta_departamentos_belgrano_lavadero_luminoso_placard_guidetti,-34.5645857,-58.4601301
Capital Federal,Palermo,92400.0,32.0,4.0,2.0,,http://palermo.properati.com.ar/11dvc_venta_departamentos_palermo_gimnasio_lavadero_parrilla_piscina_sum_luminoso_garage_amenities_placard_aire-acondicionado_losa-radiante_re-max-liberty,-34.586191,-58.440431
Capital Federal,Barrio Norte,260000.0,76.0,,3.0,3400.0,http://barrio-norte.properati.com.ar/12q6p_venta_departamentos_barrio-norte_balcon_lavadero_luminoso_dependencias_garage_doble-circulacion_subte-linea-h_baigun-operaciones-inmobiliarias,-34.5869274,-58.3987955
Capital Federal,Almagro,99000.0,40.0,,2.0,1400.0,http://almagro.properati.com.ar/10c1a_venta_departamentos_almagro_balcon_patio_estrenar_fernando-a-fisica-negocios-inmobiliarios,-34.607418384,-58.4221878473
Capital Federal,Villa Urquiza,74000.0,36.0,,1.0,,http://villa-urquiza.properati.com.ar/12db1_venta_departamentos_villa-urquiza_jardin_parrilla_piscina_garage_re-max-bur-oacute,-34.576726,-58.495245
Capital Federal,Barrio Norte,115000.0,44.0,,1.0,1200.0,http://barrio-norte.properati.com.ar/rput_venta_departamentos_barrio-norte_uriburu-jose-e-pres-_500,-34.6027318069,-58.3982362578
Capital Federal,Nuñez,202000.0,55.0,,3.0,,http://nunez.properati.com.ar/11jvk_venta_departamentos_nunez_balcon_toilette_luminoso_vista_lujoso_impecable_estrenar_mussi-calvente_b7t,-34.5546754,-58.4673519
Capital Federal,Recoleta,180000.0,48.0,5.0,2.0,3000.0,http://recoleta.properati.com.ar/uzfu_venta_departamentos_coronel-suarez,-34.5957565,-58.3857397
Capital Federal,Palermo,105600.0,48.0,1.0,2.0,,http://palermo.properati.com.ar/y5lw_venta_departamentos_villa-crespo_patio_luminoso_re-max-ra-iacute-ces,-34.597713,-58.424199
Capital Federal,Belgrano,165000.0,50.0,,,,http://belgrano.properati.com.ar/e5w8_venta_departamento_belgrano,-34.5832049,-58.4444227
Capital Federal,Nuñez,254000.0,85.0,,3.0,,http://nunez.properati.com.ar/111tf_venta_departamentos_nunez_balcon_suite_toilette_vestidor_luminoso_garage_losa-radiante_meet-invest-re,-34.5495227,-58.4692294
Capital Federal,Villa Urquiza,106700.0,43.0,7.0,,,http://villa-urquiza.properati.com.ar/12ij5_venta_departamentos_villa-urquiza_balcon_toilette_placard_subte-linea-b_lepore-propiedades-palermo,-34.5679755,-58.4853085
Capital Federal,Villa General Mitre,100000.0,48.0,,3.0,1000.0,http://villa-general-mitre.properati.com.ar/oxrh_venta_departamentos_villa-general-mitre,-34.6129115,-58.4697698
Capital Federal,Caballito,125000.0,55.0,,,,http://caballito.properati.com.ar/uqjk_venta_departamentos_caballito,-34.6103134,-58.4515953
Capital Federal,Almagro,89500.0,40.0,,1.0,,http://almagro.properati.com.ar/uv03_venta_departamentos_almagro,-34.6202466,-58.4165902
Capital Federal,Villa Urquiza,159000.0,70.0,,4.0,,http://villa-urquiza.properati.com.ar/11bu2_venta_departamentos_villa-urquiza_balcon_lavadero_garage_re-max-buro-ii,-34.570368,-58.483394
Capital Federal,Barrio Norte,83000.0,37.0,,2.0,,http://barrio-norte.properati.com.ar/11uj5_venta_departamentos_barrio-norte_m-cutuli-propiedades_919,-34.593437,-58.404912
Capital Federal,Barracas,195000.0,84.0,,3.0,1900.0,http://barracas.properati.com.ar/10t86_venta_departamentos_barracas_baulera_jardin_dependencias_garage_impecable_placard_doble-circulacion_di-mitrio-inmobiliaria_d2r,-34.6310662,-58.3765011
Capital Federal,Villa Devoto,135000.0,67.0,,3.0,,http://villa-devoto.properati.com.ar/101f2_venta_departamentos_villa-devoto_baulera_lavadero_re-max-puerto,-34.606341,-58.510491
Capital Federal,Saavedra,94000.0,37.0,11.0,2.0,,http://saavedra.properati.com.ar/z4a8_venta_departamentos_villa-urquiza_lavadero_garage_aire-acondicionado_estrenar_re-max-total-iii,-34.555328,-58.494451
Capital Federal,Palermo,119800.0,48.0,,2.0,2800.0,http://palermo.properati.com.ar/va1k_venta_departamentos_palermo,-34.563563,-58.438707
Capital Federal,Caballito,105000.0,57.0,1.0,,2000.0,http://caballito.properati.com.ar/zvd1_venta_departamentos_caballito_lavadero_placard_lepore-propiedades,-34.612344,-58.4386243
Capital Federal,Palermo,280000.0,60.0,,3.0,2800.0,http://palermo.properati.com.ar/118fp_venta_departamentos_bs-as-g-b-a-zona-norte_balcon_rg-montes_7ff,-34.5903438,-58.3875258
Capital Federal,Caballito,169000.0,89.0,1.0,4.0,,http://caballito.properati.com.ar/vf5u_venta_departamentos_caballito,-34.61691,-58.428576
Capital Federal,Caballito,287000.0,79.0,5.0,,2600.0,http://caballito.properati.com.ar/12iig_venta_departamentos_caballito_balcon_suite_lavadero_vestidor_lujoso_garage_subte-linea-a_subte-linea-e_lepore-propiedades,-34.6261344729,-58.4383169847
Capital Federal,Belgrano,75000.0,38.0,,2.0,1000.0,http://belgrano.properati.com.ar/zq81_venta_departamentos_belgrano_belgrano-chico-propiedades_bo4,-34.5599177,-58.4451113
Capital Federal,Almagro,110000.0,49.0,,2.0,1164.0,http://almagro.properati.com.ar/11ws0_venta_departamentos_almagro_balcon_baulera_luminoso_vista_garage_placard_alejandro-brana-bienes-raices,-34.6143351,-58.4299852
Capital Federal,Barracas,59192.61,32.0,,1.0,,http://barracas.properati.com.ar/11hde_venta_departamentos_barracas_di-mitrio-inmobiliaria_90i,-34.649908,-58.37494
Capital Federal,Barrio Norte,218000.0,80.0,,4.0,2800.0,http://barrio-norte.properati.com.ar/11llm_venta_departamentos_barrio-norte_terraza_toilette_dependencias_placard_lexinton-propiedades_937,,
Capital Federal,Caballito,242000.0,97.0,7.0,4.0,3500.0,http://caballito.properati.com.ar/zvvq_venta_departamentos_caballito_balcon_suite_gimnasio_parrilla_piscina_terraza_vestidor_luminoso_lujoso_amenities_estrenar_buyma-propiedades,-34.6039694,-58.4383643
Capital Federal,Centro / Microcentro,100000.0,70.0,6.0,3.0,2300.0,http://centro-microcentro.properati.com.ar/12iy6_venta_departamentos_centro-microcentro_balcon_subte-linea-d_subte-linea-b_subte-linea-a_auge-propiedades,-34.6065272,-58.3907964
Capital Federal,Palermo,243000.0,70.0,,3.0,2500.0,http://palermo.properati.com.ar/xbxb_venta_departamentos_belgrano,-34.5702218,-58.4340411
Capital Federal,Villa Crespo,82000.0,38.0,,2.0,,http://villa-crespo.properati.com.ar/yo2t_venta_departamentos_paternal_gimnasio_lavadero_parrilla_piscina_sum_lujoso_garage_re-max-premium,-34.604336,-58.456192
Capital Federal,Palermo,88000.0,40.0,1.0,2.0,,http://palermo.properati.com.ar/y5lp_venta_departamentos_villa-crespo_patio_luminoso_re-max-ra-iacute-ces,-34.597713,-58.424199
Capital Federal,Belgrano,205000.0,79.0,2.0,4.0,,http://belgrano.properati.com.ar/112rc_venta_departamentos_belgrano_baulera_lavadero_luminoso_losa-radiante_oppel-inmuebles,-34.5598742,-58.4542535
Capital Federal,Belgrano,210000.0,70.0,4.0,3.0,2500.0,http://belgrano.properati.com.ar/1087n_venta_departamentos_belgrano_lavadero_piscina_sum_terraza_luminoso_amenities_estrenar_enrique-faiman-propiedades,-34.563189,-58.4645758
Capital Federal,Saavedra,117000.0,60.0,,2.0,,http://saavedra.properati.com.ar/10nih_venta_departamentos_villa-urquiza_balcon_terraza_garage_aire-acondicionado_estrenar_re-max-total-iii,-34.553932,-58.492606
Capital Federal,Belgrano,140000.0,60.0,3.0,2.0,1700.0,http://belgrano.properati.com.ar/xfxb_venta_departamentos_belgrano_arce_500,-34.5696456,-58.4330694
Capital Federal,Villa Crespo,87000.0,48.0,,2.0,,http://villa-crespo.properati.com.ar/yzjg_venta_departamentos_villa-crespo_balcon_lavadero_parrilla_sum_luminoso_lujoso_garage_amenities_aire-acondicionado_estrenar_re-max-vanguard,-34.599654,-58.430802
Capital Federal,Palermo,137000.0,34.0,,1.0,,http://palermo.properati.com.ar/12vk2_venta_departamentos_palermo_balcon_vista_garage_aire-acondicionado_estrenar_subte-linea-d_deptos-temporarios,-34.579799,-58.4296297
Capital Federal,Villa Crespo,129000.0,73.0,2.0,,1800.0,http://villa-crespo.properati.com.ar/x863_venta_departamentos_villa-crespo,-34.5992793,-58.4196508
Capital Federal,Barrio Norte,150000.0,62.0,,3.0,,http://barrio-norte.properati.com.ar/12fse_venta_departamentos_barrio-norte_lavadero_subte-linea-d_subte-linea-b_subte-linea-h_urbanuzprop_cnu,-34.6015135,-58.3970762
Capital Federal,Villa Urquiza,158437.57,33.0,,2.0,,http://villa-urquiza.properati.com.ar/zsyz_venta_departamentos_villa-urquiza_balcon_piscina_sum_garage_nucifora-propiedades_crr,-34.570884,-58.4886936
Capital Federal,San Telmo,112944.0,47.0,,2.0,,http://san-telmo.properati.com.ar/115g5_venta_departamentos_san-telmo_gimnasio_piscina_sum_soldati-propiedades,,
Capital Federal,Retiro,115000.0,40.0,,1.0,,http://retiro.properati.com.ar/11zfs_venta_departamentos_retiro_luminoso_nucifora-propiedades_crr,-34.5952911,-58.3796516
Capital Federal,Villa Crespo,81000.0,38.0,,2.0,,http://villa-crespo.properati.com.ar/112k1_venta_departamentos_villa-crespo_gimnasio_lavadero_parrilla_piscina_sum_amoblado_amenities_estrenar_re-max-splendid,-34.597679,-58.443019
Capital Federal,Belgrano,330000.0,65.0,,3.0,3500.0,http://belgrano.properati.com.ar/10ncd_venta_departamentos_belgrano_balcon_baulera_suite_hidromasaje_lavadero_parrilla_sum_sauna_garage_impecable_capital-brokers,-34.568432,-58.4458151
Capital Federal,Belgrano,200000.0,45.0,,2.0,,http://belgrano.properati.com.ar/10trc_alquiler_departamentos_belgrano_gimnasio_hidromasaje_lavadero_parrilla_piscina_quincho_toilette_sauna_amenities_ziade-realty,-34.5600767,-58.4463618
Capital Federal,Villa Pueyrredón,125000.0,54.0,1.0,,,http://villa-pueyrredon.properati.com.ar/10de3_venta_departamentos_villa-pueyrredon_zamudio_4000_parrilla_terraza_posse-propiedades-nordelta-carla-jimena-posse-csi-5482,-34.5880012667,-58.4918496713
Capital Federal,Catalinas,74500.0,32.0,,,,http://catalinas.properati.com.ar/11fyv_venta_departamentos_catalinas_hidromasaje_angelakis-propiedades,,
Capital Federal,Villa Crespo,77000.0,40.0,,2.0,,http://villa-crespo.properati.com.ar/11bza_venta_departamentos_villa-crespo_balcon_parrilla_placard_aire-acondicionado_re-max-buro-ii,-34.598887,-58.443393
Capital Federal,Recoleta,160000.0,43.0,,2.0,,http://recoleta.properati.com.ar/11865_venta_departamentos_balvanera_suite_vestidor_luminoso_re-max-premium,-34.592891,-58.385103
Capital Federal,Barrio Norte,119000.0,43.0,1.0,2.0,,http://barrio-norte.properati.com.ar/u62o_venta_departamentos_barrio-norte,-34.5852805,-58.4062967
Capital Federal,Villa Urquiza,103500.0,40.0,,1.0,,http://villa-urquiza.properati.com.ar/12pym_venta_departamentos_villa-urquiza_balcon_garage_subte-linea-b_le-bleu,-34.5688712,-58.4884216
Capital Federal,Flores,80000.0,40.0,,2.0,,http://flores.properati.com.ar/ycxj_venta_departamentos_flores_re-max-total-v,-34.625227,-58.457758
Capital Federal,Caballito,72500.0,33.0,,,,http://caballito.properati.com.ar/x9hf_venta_departamentos_caballito,-34.6173396,-58.4493817
Capital Federal,Saavedra,98565.0,59.0,,2.0,,http://saavedra.properati.com.ar/11o4d_venta_departamentos_saavedra_balcon_suite_jardin_terraza_toilette_vestidor_lujoso_garage_re-max-bur-oacute,-34.545497,-58.478525
Capital Federal,Boedo,174000.0,65.0,,3.0,,http://boedo.properati.com.ar/10npl_venta_departamentos_boedo_balcon_lavadero_patio_toilette_luminoso_garage_re-max-premium,-34.625332,-58.424501
